text,label
Your January statement is now available for payment.,payment
Seu boleto de R$ 906 vence amanhã. Pague agora e evite juros.,payment
Use the QR Code below to complete your payment at Amazon.,payment
HSBC Bank wishes you a great day!,info
HSBC Bank wishes you a great day!,info
"Olá, como posso ajudar você hoje?",info
Alert: We detected a fluctuation in your connection to the bank.,alert
Seu boleto de R$ 633 vence amanhã. Pague agora e evite juros.,payment
Security alert: New device connected. Unlink it here: bit.ly/seguranca-ban,fraud
Your Wells Fargo account requires immediate verification. Access: linkp.site/verificar,fraud
Your password expires in 24h. Update here to avoid being locked out: linkp.site/verificar,fraud
Detectamos uma tentativa de invasão. Confirme seus dados agora: seguro.vcc.com/atualizar,fraud
Alerta de segurança: Novo dispositivo conectado. Desconheça aqui: bit.ly/seguranca-ban,fraud
Use the QR Code below to complete your payment at Best Buy.,payment
Use o QR Code abaixo para realizar seu pagamento na Magazine Luiza.,payment
Your Bank of America account requires immediate verification. Access: bit.ly/seguranca-ban,fraud
Lembrete: Atualize seu endereço no aplicativo para continuar recebendo faturas.,alert
Notification: Scheduled maintenance on Saturday.,alert
Security tip: Never share your password with third parties over the phone.,alert
Detectamos uma tentativa de invasão. Confirme seus dados agora: seguro.vcc.com/atualizar,fraud
We received a request to change your data. Wasn't you? bit.ly/seguranca-ban,fraud
We received your deposit of $532. The balance will be updated shortly.,payment
Notice: Your card limit is almost reached.,alert
Recebemos um pedido de alteração de dados. Não foi você? bit.ly/seguranca-ban,fraud
Saiba como economizar usando nossa nova ferramenta de metas.,info
Congratulations! You won a prize. Claim it by clicking the link: seguro.vcc.com/atualizar,fraud
Transfer scheduled successfully to Mary Johnson on 05/15/2026.,payment
Automatic debit of $949 processed today.,payment
Notification: Scheduled maintenance on Saturday.,alert
Automatic debit of $210 processed today.,payment
Sua conta Inter precisa de verificação imediata. Acesse: bit.ly/seguranca-ban,fraud
Automatic debit of $659 processed today.,payment
HSBC Bank wishes you a great day!,info
Your bill of $465 is due tomorrow. Pay now to avoid late fees.,payment
Your account now has access to new investment funds.,alert
Attention: New security rules for wire transfers.,alert
Security alert: New device connected. Unlink it here: seguro.vcc.com/atualizar,fraud
Payment confirmation via wire transfer of $634 to James Brown.,payment
Veja aqui o resumo dos seus gastos no último mês.,info
Informativo: Sua conta agora tem acesso a novos fundos de investimento.,alert
See here a summary of your spending last month.,info
Your February statement is now available for payment.,payment
Débito automático de R$ 666 realizado hoje.,payment
Use o QR Code abaixo para realizar seu pagamento na Amazon.,payment
Informativo: Sua conta agora tem acesso a novos fundos de investimento.,alert
Sua senha expira em 24h. Atualize aqui para evitar bloqueio: bit.ly/seguranca-ban,fraud
Consulte seu extrato detalhado no menu 'Finanças'.,info
Parabéns! Você ganhou um prêmio. Resgate clicando no link: seguro.vcc.com/atualizar,fraud
O banco Itaú deseja um ótimo dia para você!,info
Bank of America Bank wishes you a great day!,info
Descubra as vantagens de ser um cliente Premium.,info
Important notice about your checking account fees.,alert
"Olá, como posso ajudar você hoje?",info
Débito automático de R$ 901 realizado hoje.,payment
Informação: O horário de atendimento foi estendido até as 20h.,info
Congratulations! You won a prize. Claim it by clicking the link: seguro.vcc.com/atualizar,fraud
Transfer scheduled successfully to Mary Johnson on 05/15/2026.,payment
Transfer scheduled successfully to John Smith on 05/15/2026.,payment
Débito automático de R$ 681 realizado hoje.,payment
Use o QR Code abaixo para realizar seu pagamento na Magazine Luiza.,payment
Lembrete: Atualize seu endereço no aplicativo para continuar recebendo faturas.,alert
Congratulations! You won a prize. Claim it by clicking the link: linkp.site/verificar,fraud
Descubra as vantagens de ser um cliente Premium.,info
Descubra as vantagens de ser um cliente Premium.,info
Sua conta Bradesco precisa de verificação imediata. Acesse: seguro.vcc.com/atualizar,fraud
Seu boleto de R$ 152 vence amanhã. Pague agora e evite juros.,payment
Urgent: Your account has been blocked. Click the link to resolve: bit.ly/seguranca-ban,fraud
Check your detailed statement in the 'Finances' menu.,info
Informativo: Sua conta agora tem acesso a novos fundos de investimento.,alert
Urgent: Your account has been blocked. Click the link to resolve: bit.ly/seguranca-ban,fraud
Notice: Your card limit is almost reached.,alert
Sua fatura do mês Fevereiro já está disponível para pagamento.,payment
Seu boleto de R$ 559 vence amanhã. Pague agora e evite juros.,payment
Payment confirmation via wire transfer of $280 to James Brown.,payment
Learn how to save using our new goal-tracking tool.,info
Atenção: Novas regras de segurança para transferências via PIX.,alert
Seu cartão de crédito final 8503 foi aprovado. Limite de R$ 415.,payment
Descubra as vantagens de ser um cliente Premium.,info
Aviso: O limite do seu cartão está próximo do fim.,alert
"Olá, como posso ajudar você hoje?",info
We received a request to change your data. Wasn't you? seguro.vcc.com/atualizar,fraud
Urgent: Your account has been blocked. Click the link to resolve: linkp.site/verificar,fraud
Recebemos seu depósito de R$ 533. O saldo será atualizado em breve.,payment
Parabéns! Você ganhou um prêmio. Resgate clicando no link: bit.ly/seguranca-ban,fraud
Atenção: Novas regras de segurança para transferências via PIX.,alert
Transferência agendada com sucesso para Maria Oliveira no dia 15/05/2026.,payment
Your account now has access to new investment funds.,alert
Reminder: Update your address in the app to keep receiving statements.,alert
O banco Santander deseja um ótimo dia para você!,info
We received your deposit of $812. The balance will be updated shortly.,payment
Your account now has access to new investment funds.,alert
Would you like to know more about our retirement plans?,info
"Warning: Suspicious transfer of $3984 detected. If it wasn't you, click: seguro.vcc.com/atualizar",fraud
Seu boleto de R$ 796 vence amanhã. Pague agora e evite juros.,payment
Reminder: Update your address in the app to keep receiving statements.,alert
Your HSBC account requires immediate verification. Access: linkp.site/verificar,fraud
Security tip: Never share your password with third parties over the phone.,alert
See here a summary of your spending last month.,info
Parabéns! Você ganhou um prêmio. Resgate clicando no link: seguro.vcc.com/atualizar,fraud
O banco Inter deseja um ótimo dia para você!,info
Transfer scheduled successfully to John Smith on 05/15/2026.,payment
Use the QR Code below to complete your payment at Target.,payment
Use the QR Code below to complete your payment at Target.,payment
Seu cartão de crédito final 8152 foi aprovado. Limite de R$ 144.,payment
Security tip: Never share your password with third parties over the phone.,alert
Automatic debit of $22 processed today.,payment
Deseja saber mais sobre nossos planos de previdência?,info
Lembrete: Atualize seu endereço no aplicativo para continuar recebendo faturas.,alert
Consulte seu extrato detalhado no menu 'Finanças'.,info
Comunicado importante sobre as taxas da sua conta corrente.,alert
Recebemos seu depósito de R$ 74. O saldo será atualizado em breve.,payment
Check your detailed statement in the 'Finances' menu.,info
Important notice about your checking account fees.,alert
Information: Business hours have been extended until 8 PM.,info
"Hello, how can I help you today?",info
Use the QR Code below to complete your payment at Target.,payment
Important notice about your checking account fees.,alert
Urgent: Your account has been blocked. Click the link to resolve: seguro.vcc.com/atualizar,fraud
Sua senha expira em 24h. Atualize aqui para evitar bloqueio: seguro.vcc.com/atualizar,fraud
Reminder: Update your address in the app to keep receiving statements.,alert
Use the QR Code below to complete your payment at Amazon.,payment
Seu boleto de R$ 875 vence amanhã. Pague agora e evite juros.,payment
Recebemos um pedido de alteração de dados. Não foi você? seguro.vcc.com/atualizar,fraud
Learn how to save using our new goal-tracking tool.,info
Your bill of $173 is due tomorrow. Pay now to avoid late fees.,payment
O banco Santander deseja um ótimo dia para você!,info
Congratulations! You won a prize. Claim it by clicking the link: bit.ly/seguranca-ban,fraud
Informativo: Sua conta agora tem acesso a novos fundos de investimento.,alert
Security alert: New device connected. Unlink it here: seguro.vcc.com/atualizar,fraud
Seu boleto de R$ 50 vence amanhã. Pague agora e evite juros.,payment
Important notice about your checking account fees.,alert
Seu cartão de crédito final 7393 foi aprovado. Limite de R$ 836.,payment
Urgente: Sua conta foi bloqueada. Clique no link para regularizar: seguro.vcc.com/atualizar,fraud
Security alert: New device connected. Unlink it here: bit.ly/seguranca-ban,fraud
"Olá, como posso ajudar você hoje?",info
Notice: Your card limit is almost reached.,alert
Notificação: Manutenção programada no sistema no dia sábado.,alert
Alerta de segurança: Novo dispositivo conectado. Desconheça aqui: bit.ly/seguranca-ban,fraud
Sua conta Itaú precisa de verificação imediata. Acesse: bit.ly/seguranca-ban,fraud
Seu cartão de crédito final 9675 foi aprovado. Limite de R$ 325.,payment
We detected an intrusion attempt. Confirm your data now: bit.ly/seguranca-ban,fraud
Use the QR Code below to complete your payment at Target.,payment
Security tip: Never share your password with third parties over the phone.,alert
Seu boleto de R$ 372 vence amanhã. Pague agora e evite juros.,payment
Attention: New security rules for wire transfers.,alert
Important notice about your checking account fees.,alert
Reminder: Update your address in the app to keep receiving statements.,alert
Seu boleto de R$ 426 vence amanhã. Pague agora e evite juros.,payment
Deseja saber mais sobre nossos planos de previdência?,info
Urgente: Sua conta foi bloqueada. Clique no link para regularizar: linkp.site/verificar,fraud
Informação: O horário de atendimento foi estendido até as 20h.,info
Notificação: Manutenção programada no sistema no dia sábado.,alert
Important notice about your checking account fees.,alert
Transferência agendada com sucesso para Maria Oliveira no dia 15/05/2026.,payment
Sua senha expira em 24h. Atualize aqui para evitar bloqueio: bit.ly/seguranca-ban,fraud
Comunicado importante sobre as taxas da sua conta corrente.,alert
Saiba como economizar usando nossa nova ferramenta de metas.,info
We received your deposit of $395. The balance will be updated shortly.,payment
Discover the advantages of being a Premium client.,info
Parabéns! Você ganhou um prêmio. Resgate clicando no link: linkp.site/verificar,fraud
Use o QR Code abaixo para realizar seu pagamento na Magazine Luiza.,payment
Informativo: Sua conta agora tem acesso a novos fundos de investimento.,alert
We received your deposit of $151. The balance will be updated shortly.,payment
Notice: Your card limit is almost reached.,alert
Attention: New security rules for wire transfers.,alert
Your Citibank account requires immediate verification. Access: seguro.vcc.com/atualizar,fraud
Lembrete: Atualize seu endereço no aplicativo para continuar recebendo faturas.,alert
We received your deposit of $50. The balance will be updated shortly.,payment
Lembrete: Atualize seu endereço no aplicativo para continuar recebendo faturas.,alert
Alerta: Detectamos uma oscilação na sua conexão com o banco.,alert
Informação: O horário de atendimento foi estendido até as 20h.,info
Seu boleto de R$ 940 vence amanhã. Pague agora e evite juros.,payment
Your credit card ending in 6825 has been approved. Limit: $909.,payment
Notificação: Manutenção programada no sistema no dia sábado.,alert
Alert: We detected a fluctuation in your connection to the bank.,alert
Security alert: New device connected. Unlink it here: linkp.site/verificar,fraud
Veja aqui o resumo dos seus gastos no último mês.,info
Your password expires in 24h. Update here to avoid being locked out: bit.ly/seguranca-ban,fraud
Use o QR Code abaixo para realizar seu pagamento na Mercado Livre.,payment
Alerta: Detectamos uma oscilação na sua conexão com o banco.,alert
Sua senha expira em 24h. Atualize aqui para evitar bloqueio: seguro.vcc.com/atualizar,fraud
Seu boleto de R$ 115 vence amanhã. Pague agora e evite juros.,payment
Seu cartão de crédito final 8445 foi aprovado. Limite de R$ 190.,payment
HSBC Bank wishes you a great day!,info
Aviso: O limite do seu cartão está próximo do fim.,alert
Information: Business hours have been extended until 8 PM.,info
See here a summary of your spending last month.,info
Learn how to save using our new goal-tracking tool.,info
Urgent: Your account has been blocked. Click the link to resolve: bit.ly/seguranca-ban,fraud
"Aviso: Transferência suspeita de R$ 2983 detectada. Se não foi você, clique: linkp.site/verificar",fraud
Alerta de segurança: Novo dispositivo conectado. Desconheça aqui: linkp.site/verificar,fraud
Security alert: New device connected. Unlink it here: bit.ly/seguranca-ban,fraud
Discover the advantages of being a Premium client.,info
Sua fatura do mês Janeiro já está disponível para pagamento.,payment
Sua conta Bradesco precisa de verificação imediata. Acesse: bit.ly/seguranca-ban,fraud
Informação: O horário de atendimento foi estendido até as 20h.,info
"Aviso: Transferência suspeita de R$ 2576 detectada. Se não foi você, clique: linkp.site/verificar",fraud
Sua senha expira em 24h. Atualize aqui para evitar bloqueio: bit.ly/seguranca-ban,fraud
Confirmação de pagamento via PIX no valor de R$ 446 para Carlos Souza.,payment
Would you like to know more about our retirement plans?,info
Recebemos um pedido de alteração de dados. Não foi você? bit.ly/seguranca-ban,fraud
"Olá, como posso ajudar você hoje?",info
"Hello, how can I help you today?",info
"Hello, how can I help you today?",info
Seu cartão de crédito final 2719 foi aprovado. Limite de R$ 991.,payment
Learn how to save using our new goal-tracking tool.,info
Sua senha expira em 24h. Atualize aqui para evitar bloqueio: seguro.vcc.com/atualizar,fraud
Seu boleto de R$ 799 vence amanhã. Pague agora e evite juros.,payment
Automatic debit of $210 processed today.,payment
Attention: New security rules for wire transfers.,alert
Attention: New security rules for wire transfers.,alert
Aviso: O limite do seu cartão está próximo do fim.,alert
Débito automático de R$ 493 realizado hoje.,payment
Learn how to save using our new goal-tracking tool.,info
Transferência agendada com sucesso para Maria Oliveira no dia 15/05/2026.,payment
Your Citibank account requires immediate verification. Access: bit.ly/seguranca-ban,fraud
Consulte seu extrato detalhado no menu 'Finanças'.,info
Your January statement is now available for payment.,payment
Sua senha expira em 24h. Atualize aqui para evitar bloqueio: linkp.site/verificar,fraud
Your password expires in 24h. Update here to avoid being locked out: seguro.vcc.com/atualizar,fraud
Security tip: Never share your password with third parties over the phone.,alert
Sua fatura do mês Abril já está disponível para pagamento.,payment
Information: Business hours have been extended until 8 PM.,info
Urgente: Sua conta foi bloqueada. Clique no link para regularizar: seguro.vcc.com/atualizar,fraud
Seu cartão de crédito final 2206 foi aprovado. Limite de R$ 476.,payment
Sua senha expira em 24h. Atualize aqui para evitar bloqueio: seguro.vcc.com/atualizar,fraud
Alerta de segurança: Novo dispositivo conectado. Desconheça aqui: linkp.site/verificar,fraud
Alerta de segurança: Novo dispositivo conectado. Desconheça aqui: bit.ly/seguranca-ban,fraud
Informação: O horário de atendimento foi estendido até as 20h.,info
Deseja saber mais sobre nossos planos de previdência?,info
Urgent: Your account has been blocked. Click the link to resolve: linkp.site/verificar,fraud
Informação: O horário de atendimento foi estendido até as 20h.,info
Discover the advantages of being a Premium client.,info
Learn how to save using our new goal-tracking tool.,info
Information: Business hours have been extended until 8 PM.,info
Sua senha expira em 24h. Atualize aqui para evitar bloqueio: linkp.site/verificar,fraud
Alerta: Detectamos uma oscilação na sua conexão com o banco.,alert
O banco Itaú deseja um ótimo dia para você!,info
We received a request to change your data. Wasn't you? bit.ly/seguranca-ban,fraud
Informativo: Sua conta agora tem acesso a novos fundos de investimento.,alert
Consulte seu extrato detalhado no menu 'Finanças'.,info
Descubra as vantagens de ser um cliente Premium.,info
We received a request to change your data. Wasn't you? seguro.vcc.com/atualizar,fraud
Consulte seu extrato detalhado no menu 'Finanças'.,info
Your Wells Fargo account requires immediate verification. Access: bit.ly/seguranca-ban,fraud
Payment confirmation via wire transfer of $956 to John Smith.,payment
Transferência agendada com sucesso para Carlos Souza no dia 15/05/2026.,payment
Sua fatura do mês Fevereiro já está disponível para pagamento.,payment
Reminder: Update your address in the app to keep receiving statements.,alert
Aviso: O limite do seu cartão está próximo do fim.,alert
Would you like to know more about our retirement plans?,info
Lembrete: Atualize seu endereço no aplicativo para continuar recebendo faturas.,alert
Use the QR Code below to complete your payment at Walmart.,payment
Lembrete: Atualize seu endereço no aplicativo para continuar recebendo faturas.,alert
Your password expires in 24h. Update here to avoid being locked out: linkp.site/verificar,fraud
Automatic debit of $588 processed today.,payment
Confirmação de pagamento via PIX no valor de R$ 604 para Carlos Souza.,payment
Seu boleto de R$ 632 vence amanhã. Pague agora e evite juros.,payment
Use o QR Code abaixo para realizar seu pagamento na Amazon.,payment
Information: Business hours have been extended until 8 PM.,info
Sua conta Santander precisa de verificação imediata. Acesse: linkp.site/verificar,fraud
Veja aqui o resumo dos seus gastos no último mês.,info
Discover the advantages of being a Premium client.,info
Saiba como economizar usando nossa nova ferramenta de metas.,info
"Hello, how can I help you today?",info
Débito automático de R$ 437 realizado hoje.,payment
Confirmação de pagamento via PIX no valor de R$ 346 para Ana Costa.,payment
Recebemos um pedido de alteração de dados. Não foi você? linkp.site/verificar,fraud
"Warning: Suspicious transfer of $4932 detected. If it wasn't you, click: linkp.site/verificar",fraud
O banco Nubank deseja um ótimo dia para você!,info
Security alert: New device connected. Unlink it here: bit.ly/seguranca-ban,fraud
Alerta: Detectamos uma oscilação na sua conexão com o banco.,alert
Check your detailed statement in the 'Finances' menu.,info
Your April statement is now available for payment.,payment
Your credit card ending in 2114 has been approved. Limit: $119.,payment
Automatic debit of $669 processed today.,payment
Urgent: Your account has been blocked. Click the link to resolve: linkp.site/verificar,fraud
HSBC Bank wishes you a great day!,info
Transfer scheduled successfully to Mary Johnson on 05/15/2026.,payment
Débito automático de R$ 879 realizado hoje.,payment
Parabéns! Você ganhou um prêmio. Resgate clicando no link: bit.ly/seguranca-ban,fraud
Seu cartão de crédito final 3186 foi aprovado. Limite de R$ 954.,payment
Payment confirmation via wire transfer of $556 to Mary Johnson.,payment
Transferência agendada com sucesso para João Silva no dia 15/05/2026.,payment
"Hello, how can I help you today?",info
Transfer scheduled successfully to John Smith on 05/15/2026.,payment
Detectamos uma tentativa de invasão. Confirme seus dados agora: seguro.vcc.com/atualizar,fraud
Confirmação de pagamento via PIX no valor de R$ 732 para Carlos Souza.,payment
Débito automático de R$ 30 realizado hoje.,payment
Would you like to know more about our retirement plans?,info
Detectamos uma tentativa de invasão. Confirme seus dados agora: linkp.site/verificar,fraud
"Aviso: Transferência suspeita de R$ 3135 detectada. Se não foi você, clique: seguro.vcc.com/atualizar",fraud
Detectamos uma tentativa de invasão. Confirme seus dados agora: bit.ly/seguranca-ban,fraud
Attention: New security rules for wire transfers.,alert
"Olá, como posso ajudar você hoje?",info
Your account now has access to new investment funds.,alert
Dica de segurança: Nunca forneça sua senha a terceiros por telefone.,alert
Comunicado importante sobre as taxas da sua conta corrente.,alert
Automatic debit of $679 processed today.,payment
Use the QR Code below to complete your payment at Amazon.,payment
Sua conta Nubank precisa de verificação imediata. Acesse: seguro.vcc.com/atualizar,fraud
Notificação: Manutenção programada no sistema no dia sábado.,alert
Discover the advantages of being a Premium client.,info
We received a request to change your data. Wasn't you? seguro.vcc.com/atualizar,fraud
Your Bank of America account requires immediate verification. Access: bit.ly/seguranca-ban,fraud
Descubra as vantagens de ser um cliente Premium.,info
Your April statement is now available for payment.,payment
Alerta de segurança: Novo dispositivo conectado. Desconheça aqui: seguro.vcc.com/atualizar,fraud
O banco Inter deseja um ótimo dia para você!,info
Consulte seu extrato detalhado no menu 'Finanças'.,info
Sua conta Nubank precisa de verificação imediata. Acesse: linkp.site/verificar,fraud
Would you like to know more about our retirement plans?,info
Confirmação de pagamento via PIX no valor de R$ 315 para Ana Costa.,payment
Your account now has access to new investment funds.,alert
Informativo: Sua conta agora tem acesso a novos fundos de investimento.,alert
Recebemos um pedido de alteração de dados. Não foi você? seguro.vcc.com/atualizar,fraud
Recebemos um pedido de alteração de dados. Não foi você? linkp.site/verificar,fraud
O banco Bradesco deseja um ótimo dia para você!,info
Deseja saber mais sobre nossos planos de previdência?,info
"Olá, como posso ajudar você hoje?",info
Urgent: Your account has been blocked. Click the link to resolve: linkp.site/verificar,fraud
Security tip: Never share your password with third parties over the phone.,alert
Learn how to save using our new goal-tracking tool.,info
Recebemos um pedido de alteração de dados. Não foi você? seguro.vcc.com/atualizar,fraud
Informação: O horário de atendimento foi estendido até as 20h.,info
Veja aqui o resumo dos seus gastos no último mês.,info
Detectamos uma tentativa de invasão. Confirme seus dados agora: linkp.site/verificar,fraud
Alerta: Detectamos uma oscilação na sua conexão com o banco.,alert
We detected an intrusion attempt. Confirm your data now: linkp.site/verificar,fraud
Descubra as vantagens de ser um cliente Premium.,info
"Olá, como posso ajudar você hoje?",info
Sua senha expira em 24h. Atualize aqui para evitar bloqueio: seguro.vcc.com/atualizar,fraud
Your credit card ending in 2511 has been approved. Limit: $222.,payment
Descubra as vantagens de ser um cliente Premium.,info
Informativo: Sua conta agora tem acesso a novos fundos de investimento.,alert
Alerta de segurança: Novo dispositivo conectado. Desconheça aqui: linkp.site/verificar,fraud
Notification: Scheduled maintenance on Saturday.,alert
Deseja saber mais sobre nossos planos de previdência?,info
Notificação: Manutenção programada no sistema no dia sábado.,alert
Notice: Your card limit is almost reached.,alert
Detectamos uma tentativa de invasão. Confirme seus dados agora: bit.ly/seguranca-ban,fraud
Confirmação de pagamento via PIX no valor de R$ 440 para João Silva.,payment
Sua conta Nubank precisa de verificação imediata. Acesse: bit.ly/seguranca-ban,fraud
Detectamos uma tentativa de invasão. Confirme seus dados agora: seguro.vcc.com/atualizar,fraud
Descubra as vantagens de ser um cliente Premium.,info
Your account now has access to new investment funds.,alert
Saiba como economizar usando nossa nova ferramenta de metas.,info
Reminder: Update your address in the app to keep receiving statements.,alert
Use the QR Code below to complete your payment at Amazon.,payment
Recebemos um pedido de alteração de dados. Não foi você? seguro.vcc.com/atualizar,fraud
We received a request to change your data. Wasn't you? bit.ly/seguranca-ban,fraud
Check your detailed statement in the 'Finances' menu.,info
We received your deposit of $634. The balance will be updated shortly.,payment
Use the QR Code below to complete your payment at Walmart.,payment
"Warning: Suspicious transfer of $1811 detected. If it wasn't you, click: bit.ly/seguranca-ban",fraud
Your password expires in 24h. Update here to avoid being locked out: linkp.site/verificar,fraud
Attention: New security rules for wire transfers.,alert
Alerta: Detectamos uma oscilação na sua conexão com o banco.,alert
"Aviso: Transferência suspeita de R$ 4796 detectada. Se não foi você, clique: seguro.vcc.com/atualizar",fraud
O banco Itaú deseja um ótimo dia para você!,info
Atenção: Novas regras de segurança para transferências via PIX.,alert
Information: Business hours have been extended until 8 PM.,info
Sua fatura do mês Junho já está disponível para pagamento.,payment
Detectamos uma tentativa de invasão. Confirme seus dados agora: bit.ly/seguranca-ban,fraud
Atenção: Novas regras de segurança para transferências via PIX.,alert
Lembrete: Atualize seu endereço no aplicativo para continuar recebendo faturas.,alert
Your credit card ending in 6855 has been approved. Limit: $485.,payment
Débito automático de R$ 868 realizado hoje.,payment
Discover the advantages of being a Premium client.,info
Urgent: Your account has been blocked. Click the link to resolve: seguro.vcc.com/atualizar,fraud
"Hello, how can I help you today?",info
Confirmação de pagamento via PIX no valor de R$ 997 para João Silva.,payment
Would you like to know more about our retirement plans?,info
Discover the advantages of being a Premium client.,info
Aviso: O limite do seu cartão está próximo do fim.,alert
Security tip: Never share your password with third parties over the phone.,alert
Alerta: Detectamos uma oscilação na sua conexão com o banco.,alert
Your bill of $760 is due tomorrow. Pay now to avoid late fees.,payment
Notificação: Manutenção programada no sistema no dia sábado.,alert
Security tip: Never share your password with third parties over the phone.,alert
Notificação: Manutenção programada no sistema no dia sábado.,alert
Alerta de segurança: Novo dispositivo conectado. Desconheça aqui: bit.ly/seguranca-ban,fraud
Important notice about your checking account fees.,alert
See here a summary of your spending last month.,info
Seu cartão de crédito final 1816 foi aprovado. Limite de R$ 397.,payment
Recebemos um pedido de alteração de dados. Não foi você? linkp.site/verificar,fraud
Notice: Your card limit is almost reached.,alert
Sua senha expira em 24h. Atualize aqui para evitar bloqueio: linkp.site/verificar,fraud
Would you like to know more about our retirement plans?,info
Saiba como economizar usando nossa nova ferramenta de metas.,info
Urgente: Sua conta foi bloqueada. Clique no link para regularizar: seguro.vcc.com/atualizar,fraud
"Olá, como posso ajudar você hoje?",info
Parabéns! Você ganhou um prêmio. Resgate clicando no link: bit.ly/seguranca-ban,fraud
Security tip: Never share your password with third parties over the phone.,alert
Your credit card ending in 3293 has been approved. Limit: $993.,payment
Detectamos uma tentativa de invasão. Confirme seus dados agora: linkp.site/verificar,fraud
Attention: New security rules for wire transfers.,alert
Recebemos um pedido de alteração de dados. Não foi você? linkp.site/verificar,fraud
Seu cartão de crédito final 7038 foi aprovado. Limite de R$ 792.,payment
We received a request to change your data. Wasn't you? linkp.site/verificar,fraud
Informação: O horário de atendimento foi estendido até as 20h.,info
Your Citibank account requires immediate verification. Access: seguro.vcc.com/atualizar,fraud
Your bill of $336 is due tomorrow. Pay now to avoid late fees.,payment
Notice: Your card limit is almost reached.,alert
Transferência agendada com sucesso para Ana Costa no dia 15/05/2026.,payment
Descubra as vantagens de ser um cliente Premium.,info
Transfer scheduled successfully to Mary Johnson on 05/15/2026.,payment
Recebemos seu depósito de R$ 491. O saldo será atualizado em breve.,payment
Seu cartão de crédito final 7183 foi aprovado. Limite de R$ 465.,payment
Use the QR Code below to complete your payment at Walmart.,payment
Parabéns! Você ganhou um prêmio. Resgate clicando no link: linkp.site/verificar,fraud
Information: Business hours have been extended until 8 PM.,info
Notice: Your card limit is almost reached.,alert
"Aviso: Transferência suspeita de R$ 2314 detectada. Se não foi você, clique: bit.ly/seguranca-ban",fraud
Notificação: Manutenção programada no sistema no dia sábado.,alert
Sua fatura do mês Junho já está disponível para pagamento.,payment
Recebemos um pedido de alteração de dados. Não foi você? linkp.site/verificar,fraud
Dica de segurança: Nunca forneça sua senha a terceiros por telefone.,alert
Your June statement is now available for payment.,payment
Your password expires in 24h. Update here to avoid being locked out: bit.ly/seguranca-ban,fraud
Security alert: New device connected. Unlink it here: linkp.site/verificar,fraud
Reminder: Update your address in the app to keep receiving statements.,alert
Your password expires in 24h. Update here to avoid being locked out: linkp.site/verificar,fraud
We received your deposit of $203. The balance will be updated shortly.,payment
Use the QR Code below to complete your payment at Amazon.,payment
Your bill of $152 is due tomorrow. Pay now to avoid late fees.,payment
Would you like to know more about our retirement plans?,info
Your March statement is now available for payment.,payment
Capital One Bank wishes you a great day!,info
Important notice about your checking account fees.,alert
We received your deposit of $546. The balance will be updated shortly.,payment
Reminder: Update your address in the app to keep receiving statements.,alert
Sua conta Inter precisa de verificação imediata. Acesse: bit.ly/seguranca-ban,fraud
Alerta de segurança: Novo dispositivo conectado. Desconheça aqui: seguro.vcc.com/atualizar,fraud
Dica de segurança: Nunca forneça sua senha a terceiros por telefone.,alert
Urgente: Sua conta foi bloqueada. Clique no link para regularizar: bit.ly/seguranca-ban,fraud
"Hello, how can I help you today?",info
Use the QR Code below to complete your payment at Target.,payment
Seu cartão de crédito final 1746 foi aprovado. Limite de R$ 306.,payment
Comunicado importante sobre as taxas da sua conta corrente.,alert
Comunicado importante sobre as taxas da sua conta corrente.,alert
Use o QR Code abaixo para realizar seu pagamento na Amazon.,payment
Your bill of $628 is due tomorrow. Pay now to avoid late fees.,payment
Use o QR Code abaixo para realizar seu pagamento na Mercado Livre.,payment
Débito automático de R$ 186 realizado hoje.,payment
We received a request to change your data. Wasn't you? linkp.site/verificar,fraud
Transfer scheduled successfully to James Brown on 05/15/2026.,payment
Sua senha expira em 24h. Atualize aqui para evitar bloqueio: seguro.vcc.com/atualizar,fraud
Your password expires in 24h. Update here to avoid being locked out: linkp.site/verificar,fraud
Notificação: Manutenção programada no sistema no dia sábado.,alert
Atenção: Novas regras de segurança para transferências via PIX.,alert
Consulte seu extrato detalhado no menu 'Finanças'.,info
Sua conta Santander precisa de verificação imediata. Acesse: seguro.vcc.com/atualizar,fraud
Transferência agendada com sucesso para Carlos Souza no dia 15/05/2026.,payment
Attention: New security rules for wire transfers.,alert
Alert: We detected a fluctuation in your connection to the bank.,alert
Alert: We detected a fluctuation in your connection to the bank.,alert
Your bill of $99 is due tomorrow. Pay now to avoid late fees.,payment
Discover the advantages of being a Premium client.,info
"Hello, how can I help you today?",info
Informação: O horário de atendimento foi estendido até as 20h.,info
O banco Banco do Brasil deseja um ótimo dia para você!,info
Detectamos uma tentativa de invasão. Confirme seus dados agora: bit.ly/seguranca-ban,fraud
Aviso: O limite do seu cartão está próximo do fim.,alert
Attention: New security rules for wire transfers.,alert
Notification: Scheduled maintenance on Saturday.,alert
Saiba como economizar usando nossa nova ferramenta de metas.,info
See here a summary of your spending last month.,info
Security alert: New device connected. Unlink it here: linkp.site/verificar,fraud
See here a summary of your spending last month.,info
Saiba como economizar usando nossa nova ferramenta de metas.,info
Saiba como economizar usando nossa nova ferramenta de metas.,info
See here a summary of your spending last month.,info
Alerta de segurança: Novo dispositivo conectado. Desconheça aqui: seguro.vcc.com/atualizar,fraud
Seu cartão de crédito final 5739 foi aprovado. Limite de R$ 775.,payment
